11616205	زار زيري الغابة بعد غروب الشمس.	11218949	Ziri visited the forest after sunset.
11616207	كان زيري في غابة صغيرة.	11219013	Ziri was in a small forest.
11616212	تحدث زيري مع حارس الغابات.	11220749	Ziri spoke to the forest ranger.
11616219	توجه زيري نحو العابة.	11220820	Ziri headed off into the forest.
11616227	تعمق زيري في الغابة.	11222917	Ziri walked deep into the forest.
11616229	هناك غابة أخرى هناك.	11227420	There is another forest over there.
11616232	كان زيري في غابة لأشجار البلوط.	11227437	Ziri was in an oak forest.
11616237	رأى زيري شيئا في الغابة.	11227438	Ziri spotted something in the forest.
11616245	عمت أصوات الغابة العادية مجددا.	11227762	The forest resumed its regular noises.
11616246	بدأ زيري يستكشف الغابة.	11227909	Ziri started to explore the forest.
11616247	اختفى أبناء آوى أولائك في الغابة.	11232145	The jackals disappeared into the forest.
11616248	هناك مشكل مع هذه الغابة.	11237177	Something is wrong with that forest.
11616249	الغابة ليست كثيفة جدا.	11239397	The forest is not very dense.
11616250	واصل زيري التعمق في الغابة.	11239763	Ziri continued deeper into the forest.
11616251	ضل زيري الطريق في الغابة.	11241055	Ziri got lost in the forest.
11616252	كان زيري عالقا في الغابة.	11253057	Ziri was stuck in the forest.
11616253	كان زيري يسكن في غابة مسكونة.	11254830	Ziri lived in a haunted forest.
11616254	كان زيري حارس غابات متطوع.	11254835	Ziri was a voluntary forest ranger.
11616255	زيري حارس غابات متطوع.	11254861	Ziri is a voluntary forest ranger.
11616256	زيري يقطن في غابة وطنية.	11431496	Ziri lives in a national forest.
11616257	نظر زيري إلى الوراء ليرى الغابة.	11431567	Ziri looked back into the forest.
11616258	خيم زيري في غابة وطنية.	11431703	Ziri camped in a national forest.
11616260	زيري يقطن بالقرب من منطقة غابية	11449601	Ziri lives near a forested area.
11616261	عم صمت كامل في الغابة مجددا.	11584884	The forest was completely quiet again.
11616263	دخل مايكل الغابة.	11590493	Michael was walking into the forest.
11616264	الطريق يدخل في تلك الغابة الكثيفة.	8777871	The trail enters into the dense forest.
11616265	كان ياني يصطاد بشكل غير قانوني في تلك الغابة.	8784101	Yanni was illegally hunting in that forest.
11616266	لنتحدث عن الغطاء الغابي للجزائر.	10136666	Let's talk about Algeria's forest cover.
11616268	تعب ياني من العيش في الغابة.	10186071	Yanni was tired of living in the forest.
11616270	منزل زيري تحيط به غابة.	10764709	Ziri's house is surrounded by a forest.
11616271	سمع زيري لصراخ قدم من الغابة.	10823498	Ziri heard a scream from inside the forest.
11616272	بقي زيري لمدة في الغابة	10862286	Ziri stayed in the forest for a while.
11616273	زار زيري الغابة عدة مرات.	11190225	Ziri has been to the forest many times.
11616274	يقطن زيري في قرية تقع داخل الغابة.	11190226	Ziri lives in a village inside the forest.
11616276	سار زيري مسافة أربعة اميال في الغابة.	11195956	Ziri hiked through four miles in the forest.
11616278	الطريق الوطني تحده غابة من كلا الجهتين.	11212405	The forest borders the highway on two sides.
11616280	كان زيري في البستان، يتأمل الغابة.	11216583	Ziri was in the backyard, admiring the forest.
11616283	كان هناك شخص مريض عقليا يعيش في تلك الغابة.	11222802	A seriously deranged person lived in that forest.
11616284	تتربع مساحة الغابة على 400 آر.	11227411	The whole forest was about four hundred acres.
11616285	هذه منطقة من الغابة أقل كثافة	11227424	This is a thinner part of the forest.
11616286	لم يعد زيري يسمع أي صوت في الغابة.	11227754	Ziri could no longer hear any forest noises.
11616287	كان زيري محاطا بغابة عم فيها صمت كامل.	11227773	Ziri was surrounded by a completely silent forest.
11616288	لن يتعمق زيري كثيرا في الغابة.	11227908	Ziri won't go far into the forest.
11616289	كان زيري يتعمق أكثر فأكثر في الغابة.	11227910	Ziri went deeper and deeper into the forest.
11616290	لم ينتبه زيري للغابة.	11231454	Ziri didn't pay attention to the forest.
11616291	قضى زيري صيفه كله في تلك الغابة.	11233705	Ziri spent his whole summer in that forest.
11616292	خرج زيري من الغابة و دخل حقلا شاسعا.	11233708	Ziri exited the forest into a huge field.
11616293	اشترى زيري كوخا بجوار غابة كثيفة.	11233775	Ziri purchased a cabin bordering a thick forest.
11616294	زيري لديه خبرة في الغابات و الطبيعة.	11235831	Ziri is experienced with the forest and nature.
11616296	كان زيري يقوم بكل ما يشاء في الغابة.	11239390	Ziri did anything he wanted in the forest.
11616297	كان زيري يفعل ما يحلو له في الغابة.	11239390	Ziri did anything he wanted in the forest.
11616298	عم الصمت في الغابة و كان ذلك غريبا.	11252905	The forest was, for some strange reason, quiet.
11616299	رأى زيري امرأة تمشي في الغابة.	11253230	Ziri saw a woman wandering around the forest.
11616300	لقد زار زيري كل هذه الغابات من قبل.	11254838	Ziri has been all throughout those forests before.
11616302	كان هناك شيء يحرث طريقه في أحراج الغابة	11440926	Something was ripping its way through the forest.
11616303	سمع زيري شيئا يهبط على أرض الغابة.	11440948	Ziri heard something landing on the forest floor.
11616304	كان ثمة شيء يحرك الأوراق على أرض الغابة.	11440950	Leaves were being disturbed on the forest floor.
11616306	ترك روبرت الشاحنة المسروقة في الغابة.	11596824	Robert left the stolen truck in the forest.
11616310	وضع زيري العلب في اماكن عفوية من الغابة.	11216661	Ziri placed the boxes in random sections of the forest.
11616311	قرر زيري ان يواصل سيره عائدا إلى الغابة.	11216692	Ziri decided to continue his way back to the forest.
11616312	لم يذكر زيري الأصوات الغريبة التي سمعها في الغابة.	11222686	Ziri didn't mention the strange voices in the forest.
11616313	تفضل مخلوقات البيغفوت الأماكن العميقة و العذراء في الغابات.	11224966	Bigfoots prefer the deeper and undisturbed parts of the forest.
11616314	بدا و كأن شيئا أسود كان يجري في الغابة.	11227902	It looked like something back was running through the forest.
11616315	عاش زيري دائما بالقرب من المناطق الغابية للبليدة.	11231543	Ziri has always lived near the forested areas of Blida.
11616316	على زيري أن يسلك طريق الغابة كي يذهب إلى منزله.	11233702	Ziri needs to cut through the forest to go home.
11616318	علق زيري في تلك الغابة بمفرده بعد غروب الشمس.	11244815	Ziri was caught in that forest alone in the dark.
11616320	كان زيري يعمل كحارس غابات في مقاطعة اونتاريو.	11254706	Ziri used to work as a forest ranger in Ontario.
11616322	سمع زيري صوت خطوات تسير نحو الغابة.	11254869	Ziri heard footsteps heading in the direction of the forest.
11616324	كان زيري يقطن في منطقة مليئة بالغابات.	11370161	Ziri lived in an area with a lot of forests.
11616325	فجأة، رأى زيري الغابة و هي تعود إليها الحياة.	11431509	Ziri saw the forest come alive all of a sudden.
11616336	أغمض زيري عينيه كي يتحسي أصوات الغابة العذبة.	11251356	Ziri closed his eyes to the peaceful sounds of the forest.
11616337	قررا زيري و ريما أن يذهبا و بستكشفا الغابة الوطنية المحلية.	11431545	Ziri and Rima decided to go explore the local national forest.
11616341	ذهب ماثيو إلى الغابة كي يجمع الحطب من أجل إشعال النار في المخيم.	11587497	Matthew went into the forest to gather firewood for the campfire.
11616343	كان ماثيو يهوى إخراج كلبه في نزهة في الغابة.	11590245	Matthew loved to take his dog for walks in the forest.
11616345	كان ماثيو يهوى الاستماع للعصافير في الغابة.	11590249	Matthew loved to listen to the birds singing in the forest.
11616348	كان ماثيو بحب التنزه في الغابة الكثيفة التي كانت بجوار منزله.	11590312	Matthew loved to hike through the dense forest near his home.
11616349	كان ماثيو يحب رائحة أشجار الصنوبر في الغابة.	11590317	Matthew loved the smell of the pine trees in the forest.
11616350	كان ماثيو يهوى التخييم في الغابة مع أقاربه و أصدقائه.	11590320	Matthew enjoyed camping in the forest with his family and friends.
11616352	اريد ان ازور غابة الأمازون فقط لأرى الهنود الحمر.	1782925	I want to visit the Amazon forest just to see Native Americans.
11616353	قردة غابة إعكورن من الاشياء التي تجذب السياح في الجزائر.	8589226	The monkeys of the Yakouren Forest are a real attraction in Algeria.
11616354	زيري يحب ان يمضي أياما كاملة في الغابة.	11431636	Ziri likes to go to the forest for days at a time.
11616357	لطالما كانت الغابة مصدرا للعافية ووالهدوء بالنسبة لماثيو.	11590313	The forest was always a source of peace and tranquility for Matthew.
11616360	كان ماثيو يحس بشعور للانتماء كل ما زار الغابة.	11590314	Matthew felt a sense of belonging whenever he was in the forest.
11616363	في هذه المنطقة من ااجزائر، بإمكانك ان تجد غابات كثيفة و مشاهد عذراء.	8563536	In this part of Algeria, you can find thick forests and untouched landscapes.
11616364	يمر الطريق إلى تلك القرية الجزائرية عبر غابة كثيفة.	8579185	The path to that rural Algerian village took us through a dense forest.
11616370	سار زيري في طريق غير معبد عبر الغابة لمدة أربيعن دقيقة.	11227900	Ziri walked on a dirt path through the forest for about forty minutes.
11616372	على زيري عبور غابة صغيرة كي يصل إلى الغابة.	11231525	Ziri has to pass through a small forest to get to the village.
11616375	الظل الذي رآه زيري في الغابة كانت بنفس قامته.	11241100	The shadow Ziri saw in the forest was the same height as him.
11616378	لماذا يوجد منزل هنا، وسط الغابة؟	11251647	Why would there be a house here, in the middle of a forest?
11616382	حين استيقظ زيري، كان في الغابة، متمددا على الأرض.	11253051	When Ziri woke up, he was in the forest, lying on the ground.
11619726	تسلقت شجرة.	2875280	She climbed a tree.
11619727	رسمت شجرة.	2876762	She drew a tree.
11619728	هذا الفطر يتطفل على الأشجار.	8132175	This fungus infects trees.
11619729	الجزائر العاصمة بحاجة للمزيد من الأشجار.	8558032	Algiers needs more trees.
11619731	يغرس ياني أشجار التين.	9777790	Yanni grows fig trees.
11619732	رأى ياني تلك الشجرة.	9956109	Yanni saw the tree.
11619734	يمكن للبلاب أن يقتل الأشجار.	10677569	Ivy can kill trees.
11619736	يمكن للبلاب أن يتسبب في اختناق الأشجار.	10859805	Ivy can suffocate trees.
11619737	يتسلق اللبلاب جذوع الأشجار.	10860118	Ivy climbs tree trunks.
11619738	تنمو مباتات الخلنج تحت الأشجار.	10860555	Heathers grow underneath trees.
11619739	هز زيري الشجرة.	11190337	Ziri shook the tree.
11619741	كان الحوض محاطا بالأشجار.	11216769	Trees surrounded the pond.
11619742	كانت الشجرة تهتز.	11431510	The tree was shaking.
11619743	توم يتسلق شجرة.	1662295	Tom is climbing a tree.
11619744	لقد قطعت شجرة.	2719688	You chopped a tree down.
11619745	لقد قطع شجرة.	2719696	He chopped a tree down.
11619746	توم قطع شجرة.	2719698	Tom chopped a tree down.
11619744	لقد قطعت شجرة.	2719701	She chopped a tree down.
11619747	ماري قطعت شجرة.	2719704	Mary chopped a tree down.
11619748	قطعنا شجرة.	2719706	We chopped a tree down.
11619749	قطعوا شجرة.	2719709	They chopped a tree down.
11619750	قطعت شجرة.	2875426	She cut down a tree.
11619753	غرست نخلة.	2879200	She planted a palm tree.
11619755	اصطدم دان بشجرة.	3932940	Dan crashed into a tree.
11619756	ينبغي على الحزائريين غرس المزيد من الأشجار.	8591246	Algerians should plant more trees.
11619757	تحتاج الجزائر العاصمة لكمية أكبر بكثير من الأشجار.	8591247	Algiers needs much more trees.
11619758	ظهر ياني من بين الأشجار.	8818689	Yanni emerged from the trees.
11619759	اتكأ ياني على الشجرة.	8849783	Yanni leaned against the tree.
11619760	لدى أشجار التين أوراق كثيفة.	9768309	Fig trees have thick foliage.
11619761	لدى أشجار التين اوراق كبيرة.	9768310	Fig trees have big leaves.
11619762	ياني لم تعجبه شجرة الميلاد تلك.	9951701	Yanni hated the Christmas tree.
11619763	لا تلمس شجرة أخرى.	11232203	Don't touch another tree.
11619764	نزل زيري من الشجرة.	11237259	Ziri climbed down the tree.
11619765	سار زيري بسرعة بين الأشجار.	11239449	Ziri rushed through the trees.
11619766	كان زيري متكأ على الشجرة.	11244787	Ziri was leaning against the tree.
11619767	اصطدم زورق الكاياك بشجرة.	11244916	The kayak struck a tree.
11619768	رأى زيري شجرة تهتز يمينا و شمالا.	11247265	Ziri saw a tree swaying.
11619769	جلس زيري تحت شجرة.	11251377	Ziri sat under a tree.
11619770	بدأ عدد الأشجار ينتاقص.	11254874	The trees began to thin.
11619771	كانت الشجرة لا تزال تهتز.	11431516	The tree was still shaking.
11619772	نجت بعض نخلات التمر.	11452259	Some date palm trees survived.
11619774	سقطت نخلة تمر.	11452264	A date palm tree fell.
11619775	زيري يغرس نخيل التمر.	11452333	Ziri grows date palm trees.
11619776	كان إلياس يتسلق الأشجار و الصخور.	11615010	Elias climbed trees and rocks.
11619777	إني أتسلق نخلة.	1665198	I am climbing a palm tree.
11619778	إني أغرس شجرة برتقال.	1686671	I am planting an orange tree.
11619779	نحن نتسلق النخلة.	1700591	We are climbing the palm tree.
11619780	هل سبق و أن قطعت شجرة؟	1717683	Have you ever felled a tree?
11619781	هل سبق و أن غرست شجرة؟	1722855	Have you ever planted a tree?
11619782	علي أن أقطع هذه الشجرة.	1744895	I have to fell this tree.
11619783	لماذا تتسلق هذه الشجرة؟	1777177	Why are you climbing this tree?
11619784	قطعت شجرة كرز.	2719661	I cut down a cherry tree.
11619784	قطعت شجرة كرز.	2719665	You cut down a cherry tree.
11619785	قطع توم شجرة كرز.	2719670	Tom cut down a cherry tree.
11619784	قطعت شجرة كرز.	2719674	She cut down a cherry tree.
11619787	قطعت ماري شجرة كرز.	2719676	Mary cut down a cherry tree.
11619788	قطعنا شجرة كرز.	2719679	We cut down a cherry tree.
11619789	قطعوا شجرة كرز.	2719682	They cut down a cherry tree.
11619790	قطعن شجرة كرز.	2719682	They cut down a cherry tree.
11619791	عليه ان يجد شجرة أخرى.	8174019	He needs to find another tree.
11619793	بدأ يزين شجرة عيد الميلاد.	8184508	He started decorating the Christmas tree.
11619794	الجزائر أحد المواطن الأصلية لأشجار الزيتون.	8583481	Olive trees are native to Algeria.
11619796	القرد على الشجرة.	8272880	The monkey is in the tree.
11619798	هل بإمكاننا غرس الأشجار على كوكب المريخ.	8799314	Can we grow trees on Mars?
11619799	ياني يختبئ وراء شجرة.	8849821	Yanni is hiding behind a tree.
11619800	كان زيري يحب تلك الشجرة كثيرا.	10805799	Ziri loved that tree so much.
11619801	غزى اللبلاب تلك الشجرة بكاملها.	10859814	Ivy took over the entire tree.
11619802	زيري تحت نخلته.	10860946	Ziri is under his palm tree.
11619803	على زيري غرس بعض الأشجار.	11188424	Ziri has to plant some trees.
11619804	بإمكان مخلوق اليوتجا الاختباء في الأشجار.	11190492	The Yautja can hide in trees.
11619805	كان زيري جالسا تحت شجرة.	11194078	Ziri was sitting under a tree.
11619806	كان المكان محاطا بأشجار من ثلاث جوانب.	11209617	There were trees on three sides.
11619808	كان المكان مغطى بأشجار.	11221111	The area was covered in trees.
11619809	سمع زيري همسات بين الأشجار.	11223024	Ziri heard whispers between the trees.
11619811	دخل ذلك الطائر بين أغصان الشجرة.	11224651	The bird went inside the tree.
11619813	كان زيري واقفا بين أغصان الشجرة.	11224961	Ziri was up in the tree.
11619814	ما ذاك خلف الشجرة؟	11227806	What's that behind the tree?
11619816	كان الضبع يجري بين الأشجار.	11227967	The hyena ran through the trees.
11619818	كان زيري يمشي بجانب الأشجار.	11231506	Ziri was walking along the trees.
11619819	عثر زيري على شجرة بلوط.	11232018	Ziri stumbled upon an oak tree.
11619820	توجه زيري نحو الشجرة.	11232200	Ziri walked up to the tree.
11620058	كان الجميع في حيرة.	11245095	Everyone was perplexed.
11620059	كان زيري واقفا هناك، محتارا.	11440917	Ziri stood there, perplexed.
11620076	وقف زيري هناك للحظة، محتارا.	11441038	Ziri stood there for a moment, perplexed.
11621275	كان سامي مستعِدّاً للذهاب	6327609	Sami was ready to go.
11621287	الإنجازُ يُبْنى بالاجتهاد ويضيع بالاستهتار	8501409	Achievement is founded on diligence and wasted upon recklessness.
11621293	لم يكن لدي أي فكرة أنك تعرف كيف تعزف على التشيلو.	10461632	I had no idea you knew how to play the cello.
11621294	بكى معها	8513784	He cried with her.
11621297	لم تحصل مِنّاد على الدعم والمساعدة مثل بايا	8017731	Mennad didn't get support and help as Baya did.
11621298	هناك جمل لا معنى لترجمتها إلى لغات معينة ، وبالتالي يجب تجنبها.	3804003	There are sentences whose translation into certain languages doesn't make sense and, therefore, should be avoided.
11621299	لا يجب السماح لتوم بالسياقة.	7543240	Tom shouldn't be allowed to drive.
11621300	هل أعطيت نسخة من القرص لأي شخص؟	953175	Did you give a copy of the disk to anyone?
11621301	بعض الأشياء المفضلة لدي هي الطبخ والتنظيف وقراءة الكتب.	8741037	Some of my favorite things to do are cook, clean and read books.
11621302	هذه المرة ، كان الصوت أعلى.	11218700	This time, the sound was louder.
11621303	كانَ لديه شعرٌ بُنِّيٌّ غامق.	289824	He had dark brown hair.
11621453	بدأ سامي يصبح غريبًا.	6807097	Sami started getting weird.
11621454	دخان يتصاعد من المداخن.	10281865	Smoke rises from the chimneys.
11621455	رأت ماري صاحب عملها السابق في مؤتمر.	2729841	Mary saw her former employer at a conference.
11621456	رأت ماري مُشَغّلها السابق في مؤتمر.	2729841	Mary saw her former employer at a conference.
11621457	هذا من شأنه أن يضع العاصفة في مسار تصادم افتراضي مع بركان كيلويا ، في الجزء الجنوبي من الجزيرة.	7042906	That would put the storm on a virtual collision course with Kilauea Volcano, on the southern portion of the island.
11621458	لم أكن أعرف ما الذي كان ينظر إليه توم.	6663162	I didn't know what Tom was looking at.
11621459	كان سامي في مصر طوال الوقت تقريبًا.	6668269	Sami was in Egypt almost all the time.
11621460	السحابة هي كتلة بخار في السماء.	4936115	A cloud is a mass of vapor in the sky.
11621462	توم جاكسون هو معلمنا.	5938670	Tom Jackson is our teacher.
11621463	توقف توم.	2203830	Tom stopped.
11621467	من المحتمل أن يحدث هذا اليوم.	9673119	That'll probably happen today.
11621468	قَدْ يحدث هذا اليوم.	9673119	That'll probably happen today.
11621469	كان توم وماري مخطوبين لمدة ثلاثة أشهر قبل أن يتزوجا.	8241462	He got an overwhelming urge to punch someone in the face.
11621470	علمت أن توم هو الشخص الذي كان من المفترض أن يخبر ماري أنها يجب أن تفعل ذلك.	7501084	I knew that Tom was the one who was supposed to tell Mary she should do that.
11621471	أكلت غداءها على مكتبها.	7386976	She ate her lunch at her desk.
11621472	تناولت غداءها على مكتبها.	7386976	She ate her lunch at her desk.
11621473	كل شخص في هذه الغرفة، تقريبًا، أطول مني.	6825761	Almost everybody in this room is taller than I am.
11621474	أنا بحاجة للمساعدة الآن.	2387488	I need help now.
11621475	أحتاجُ للمساعدة الآن.	2387488	I need help now.
11621476	أتساءل أين تركت نظارتي.	9472260	I wonder where I left my glasses.
11621477	لا أريد التّوقُّف هنا.	7232734	I don't want to stop here.
11621490	استمرت الاحتجاجات لأسابيع.	11621488	The protests lasted for weeks.
11621491	يعيش بالتسول.	303476	He lives by begging.
11621498	"أنت فريد." "نحن جميعًا فريدون."	6405564	"You're unique." "We're all unique."
11621503	يجب عليك حقًّا أن تخبر توم ألا يفعل ذلك.	7582722	You should really tell Tom not to do that.
11621506	لا أعتقد أن توم كان مترددا في القيام بذلك.	7228976	I don't think that Tom was hesitant to do that.
11621509	أريد أن أمارس كرة السلة معه.	4253109	I want to practice basketball with him.
11621513	كل ما أردت أن أسمعه هو "أنا أحبك".	10123894	All I wanted to hear was "I love you".
11621650	وجدتُها!	618101	Eureka!
11621651	حصلت عليك!	826723	Gotcha!
11621652	أَمْسَكْتُك!	826723	Gotcha!
11621654	تحياتي!	1130106	Greetings!
11621655	اُخرُجْ!	1270554	Leave!
11621657	يتمتع والدي بخبرة كبيرة في الحياة ، وأنا دائمًا أتبع نصيحته.	11621656	My dad has got so much experience in life, and I always follow his advice.
11621668	كان زيري يقول بعض الأشياء البذيئة.	10484041	Ziri was saying some pretty lewd things.
11621674	أخبرني توم أنه اعتقد أن ماري كانت نحيفة.	6354982	Tom told me that he thought Mary was skinny.
11621676	يعلم توم أنه كان خطأ.	2643947	Tom knows it was a mistake.
11621677	يدركُ توم أنه كان خطأ.	2643947	Tom knows it was a mistake.
11621906	الإفطار في حدود السابعة مساءا.	9953668	Iftar is around seven.
11621907	وقت الإفطار.	9953676	It's iftar time.
11621908	ياني ينتظر الإفطار.	9953709	Yanni is waiting for iftar.
11621909	تناول ياني إفطاره في المنزل	9953948	Yanni ate iftar at home.
11621910	تناول ياني إفطاره في العمل.	9953601	Yanni had his iftar at work.
11621913	تناول ياني وجبة إفطار وافرة.	9953603	Yanni had a big iftar meal.
11621915	الإفطار هو الوجبة التي يختم بها المسلم صيامه.	9953579	Iftar is when a Muslim breaks his fast.
11621916	الوجبة التي تتناولها حين تختم صيامك تسمى بالإفطار.	9953895	The meal you eat when you break your fast is called iftar.
11621918	قاموا بتنظيم إفطار جماعي لمعتنقي الإسلام في اليوم الأول من رمضان.	8275945	They organized an iftar event for converts on the first day of Ramadan.
11621919	نحن في شهر رمضان.	8104141	It's Ramadan.
10228179	انتهى رمضان.	8249550	Ramadan is over.
11621920	أحب رمضان.	8623040	I love Ramadan.
11621921	رمضان كريم لسنة 2021.	9953365	Happy Ramadan 2021.
11621922	لقد مر رمضان.	9953559	Ramadan has passed.
11621924	لا نزال في رمضان.	8198238	It's still Ramadan.
11621925	ما معنى رمضان؟	8414748	What does Ramadan mean?
11621926	كل المسلمين يحبون رمضان.	9953480	All Muslims like Ramadan.
11621928	ياني يصوم رمضان.	9953884	Yanni fasts for Ramadan.
11621929	صام ياني رمضان.	9953909	Yanni fasted for Ramadan.
11621930	كان شهر رمضان ذاك صعبا.	9953959	That Ramadan was tough.
11621931	عاد إلى المنزل بمناسبة رمضان.	8104140	He went home for Ramadan.
11621932	نقضي رمضان في منطقة القبائل.	8198229	We spend Ramadan in Kabylie.
11621933	قضينا رمضان في الجزائر.	8198230	We spent Ramadan in Algeria.
11621934	كيف يكون شهر رمضان في ألمانيا؟	8762068	How's Ramadan in Germany?
11621936	رمضان صعب جدا بالنسبة لياني.	9953403	Yanni finds Ramadan very difficult.
11621938	ياني يحب الصوم في شهر رمضان.	9953695	Yanni enjoys fasting during Ramadan.
11621940	أغلبية المسلمين يصومون شهر رمضان.	9953886	Most Muslims fast for Ramadan.
11621941	رمضان شهرنا المقدس.	9953888	Ramadan is our holy month.
11621942	بحب ياني التأمل في شهر رمضان.	9953903	Yanni likes meditating during Ramadan.
11621928	ياني يصوم رمضان.	9953910	Yanni is fasting for Ramadan.
11621943	بإمكان ياني أن يصوم رمضان.	9953942	Yanni can fast for Ramadan.
11621944	رمضان هو الشهر الحرام.	10026015	Ramadan is the holy month.
11621945	رمضان شهر حرام.	10026016	Ramadan is a holy month.
11621946	كان ذلك في شهر رمضان.	8254217	It was the month of Ramadan.
11621947	بدأت أصوم رمضان.	8399617	I started to fast for Ramadan.
11621948	اعتنق الإسلام في شهر رمضان الماضي.	8404412	He converted to Islam last Ramadan.
11621949	أعلنت شهادتي في رمضان.	8414818	I made my shahada in Ramadan.
11621950	أحب شهر رمضان.	8623041	I love the month of Ramadan.
11621951	لم يسبق ياني و أن صام رمضان.	9953402	Yanni has never fasted during Ramadan.
11621952	يريد ياني أن يجرب الصوم في رمضان.	9953759	Yanni wants to try fasting during Ramadan.
11621953	تحدث ياني عن شهر رمضان.	9953824	Yanni talked about the month of Ramadan.
11621954	صام ياني شهر رمضان.	9953892	Yanni fasted for the month of Ramadan.
11621955	شجع ياني سكورة كي تصوم رمضان.	9953915	Yanni encouraged Skura to fast for Ramadan.
11621956	سيحب ياني شهر رمضان.	9953921	Yanni will love the month of Ramadan.
11621957	صام ياني يومه الرابع من رمضان.	9953941	Yanni fasted his fourth day of Ramadan.
11621958	المطاعم مقفلة في الجزائر في شهر رمضان.	9954035	In Algeria, restaurants are closed during Ramadan.
11621959	اليوم هو الثاني من شهر رمضان.	9956963	Today is the second day of Ramadan.
11621960	اليوم هو الثالث من شهر رمضان.	9970589	Today is the third day of Ramadan.
11621961	اليوم هو الرابع من شهر رمضان.	9970591	Today is the fourth day of Ramadan.
11621962	اليوم هو السادس من رمضان.	9970592	Today is the fifth day of Ramadan.
11621963	اليوم هو السابع من رمضان.	9970594	Today is the sixth day of Ramadan.
11621964	زارهم في شهر رمضان.	8271506	He visited them during the month of Ramadan.
11621965	قضى شهر رمضان في الجزائر.	8396906	He spent the month of Ramadan in Algeria.
11621967	رمضان هو فترتي المفضلة في العام.	8623039	Ramadan is my favorite time of the year.
11621968	هذا هو أول رمضان يقضيه ياني في الجزائر.	9953400	This is Yanni's first Ramadan in Algeria.
11621970	كل الجزائريين يصومون رمضان حتى في منطقة القبائل.	9953450	All Algerians fast during Ramadan including in Kabylie.
11621973	قال ياني أن رمضانه الأول كان صعبا.	9953454	Yanni said that his first Ramadan was difficult.
11621974	يريد ياني أن يصوم شهر رمضان القادم.	9953464	Yanni wants to fast during this upcoming Ramadan.
11621977	سيقوم ياني بذلك في شهر رمضان.	9953488	Yanni is going to do that during Ramadan.
11621980	سمح ياني لسكورة كي تجرب الصوم في رمضان.	9953565	Yanni let Skura try to fast during Ramadan.
11621983	ياني يصوم يومه الرابع من رمضان.	9953612	Yanni is fasting his fourth day of Ramadan.
11621987	سيبقى ياني في الجزائر حتى رمضان المقبل.	9953618	Yanni will stay in Algeria until next Ramadan.
11621989	ياني لديه القوة كي يصوم شهر رمضان.	9953620	Yanni is strong enough to fast during Ramadan.
11621990	ياني منبهر بشهر رمضان.	9953749	Yanni is fascinated by the month of Ramadan.
11621992	رمضان شهر للصلاة و التدبر.	9953751	Ramadan is a month of prayer and reflection.
11621996	صام ياني شهر رمضان المقدس.	9953893	Yanni fasted for the holy month of Ramadan.
11621997	سيصوم زيري هذه السنة في شهر رمضان.	11410240	Ziri will be fasting this year during Ramadan.
11621999	هم يسمحون للعمال المسلمين بالمغادرة مبكرا في شهر رمضان.	1709260	They authorize Muslim workers to leave early in Ramadan.
11622001	صام معنا في شهر رمضان.	8249540	He fasted with us during the month of Ramadan.
11622008	ليس على العالم التوقف في شهر رمضان. المسلمون يقومون بأعمالهم المعتادة أثناء صيامهم.	9953920	The world doesn't have to stop because of Ramadan. Muslims work their normal jobs while they're fasting.
11622019	ياني معتنق للإسلام.	9959136	Yanni is a convert.
11622021	اعتنق ياني الإسلام حديثا.	9959136	Yanni is a convert.
11622024	علي أن أعتنق الإسلام.	8145120	I should convert to Islam.
11622028	هو معتنق للإسلام.	8154295	He's a Muslim convert.
11622031	أنا معتنق للإسلام.	8154313	I am a Muslim convert.
11622028	هو معتنق للإسلام.	8230790	He is a Muslim convert.
11622101	هي معتنقة للإسلام.	8246938	She is a Muslim convert.
11622102	عليك أن تعتنق الإسلام.	8248914	You should convert to Islam.
11622103	هل علي أن أعتنق الإسلام؟	8372014	Should I convert to Islam?
11622104	هو أيضا كان معتنقا للإسلام.	8411694	He was a convert, too.
11622019	ياني معتنق للإسلام.	9953493	Yanni is a convert Muslim.
11622106	رفض اعتناق الإسلام.	8246816	He refused to convert to Islam.
11622108	ما جعلك تعتنق الإسلام؟	8254285	What made you convert to Islam?
11622109	اختار اعتناق الإسلام.	8256425	He chose to convert to Islam.
11622112	قرر اعتناق الإسلام.	8396980	He decided to convert to Islam.
11622114	هو أيضا معتنق للإسلام.	8411695	He was a Muslim convert, too.
11622116	حاول ياني اعتناق الإسلام.	9052634	Yanni tried to convert to Islam.
11622118	كيف اعتنق ياني الإسلام؟	9064938	How did Yanni convert to Islam?
11622120	قرر ياني أن يعتنق الإسلام.	9953532	Yanni decided to convert to Islam.
11622125	متى اعتنق ياني الإسلام؟	9954076	When did Yanni convert to Islam?
11622128	ياني يريد اعتناق الإسلام.	9959241	Yanni wants to convert to Islam.
11622547	فحصوا حقيبتنا في الجمارك.	9149038	They checked our briefcase at customs.
11622691	لقد تجمعوا عليها.	5933707	They ganged up on her.
11622697	أنت فتاة مثيرة للاهتمام.	2713253	You're an interesting girl.
11622707	لا نستطيع العيش دون حب.	9807210	We can't live without loving.
11622709	أريد أن أستأجر خادمة.	3022554	I want to hire a servant.
11622710	الفتاة في المدرسة.	6611085	The girl is in school.
11622711	توم فقط يتظاهر بأنه غير مهتم.	3439374	Tom is only pretending he's not interested.
